year,general_role,experience_level,company_size,company_location,predicted_salary_usd
2023,Software Architect,Mid,Enterprise,Netherlands,120751.41
2023,Software Architect,Mid,Enterprise,United Kingdom,126092.266
2023,Software Architect,Mid,Enterprise,Canada,138653.78
2023,Software Architect,Mid,Enterprise,Italy,116796.62
2023,Software Architect,Mid,Enterprise,Singapore,131704.02
2023,Software Architect,Mid,Enterprise,Germany,123340.945
2023,Software Architect,Mid,Enterprise,Finland,101279.67
2023,Software Architect,Senior,Small,United States,203889.64
2023,Software Architect,Senior,Small,Australia,163406.33
2023,Software Architect,Senior,Small,Netherlands,143685.75
2023,Software Architect,Senior,Small,United Kingdom,150022.52
2023,Software Architect,Senior,Small,Canada,166614.81
2023,Software Architect,Senior,Small,Italy,133255.23
2023,Software Architect,Senior,Small,Singapore,161246.83
2023,Software Architect,Senior,Small,Germany,143473.89
2023,Software Architect,Senior,Small,Finland,122580.39
2023,Software Architect,Senior,Medium,United States,214566.6
2023,Software Architect,Senior,Medium,Australia,174008.97
2023,Software Architect,Senior,Medium,Netherlands,152177.45
2023,Software Architect,Senior,Medium,United Kingdom,159466.06
2023,Software Architect,Senior,Medium,Canada,181845.4
2023,Software Architect,Senior,Medium,Italy,142698.78
2023,Software Architect,Senior,Medium,Singapore,170690.38
2023,Software Architect,Senior,Medium,Germany,157361.72
2023,Software Architect,Senior,Medium,Finland,132023.97
2023,Software Architect,Senior,Large,United States,195780.45
2023,Software Architect,Senior,Large,Australia,153016.53
2023,Software Architect,Senior,Large,Netherlands,134261.8
2023,Software Architect,Senior,Large,United Kingdom,144127.17
2023,Software Architect,Senior,Large,Canada,158281.72
2023,Software Architect,Senior,Large,Italy,125600.99
2023,Software Architect,Senior,Large,Singapore,152685.7
2023,Software Architect,Senior,Large,Germany,138250.6
2023,Software Architect,Senior,Large,Finland,114019.25
2023,Software Architect,Senior,Enterprise,United States,206964.17
2023,Software Architect,Senior,Enterprise,Australia,166480.86
2023,Software Architect,Senior,Enterprise,Netherlands,145897.47
2023,Software Architect,Senior,Enterprise,United Kingdom,153097.05
2023,Software Architect,Senior,Enterprise,Canada,169689.34
2023,Software Architect,Senior,Enterprise,Italy,136329.77
2023,Software Architect,Senior,Enterprise,Singapore,164321.36
2023,Software Architect,Senior,Enterprise,Germany,149886.3
2023,Software Architect,Senior,Enterprise,Finland,125654.89
2023,Software Architect,Lead,Small,United States,228342.31
2023,Software Architect,Lead,Small,Australia,200674.31
2023,Software Architect,Lead,Small,Netherlands,181869.69
2023,Software Architect,Lead,Small,United Kingdom,185081.62
2023,Software Architect,Lead,Small,Canada,188121.83
2023,Software Architect,Lead,Small,Italy,173693.34
2023,Software Architect,Lead,Small,Singapore,203834.36
2023,Software Architect,Lead,Small,Germany,179461.2
2023,Software Architect,Lead,Small,Finland,159030.28
2023,Software Architect,Lead,Medium,United States,234902.12
2023,Software Architect,Lead,Medium,Australia,210356.86
2023,Software Architect,Lead,Medium,Netherlands,189441.3
2023,Software Architect,Lead,Medium,United Kingdom,193605.08
2023,Software Architect,Lead,Medium,Canada,201267.62
2023,Software Architect,Lead,Medium,Italy,182216.8
2023,Software Architect,Lead,Medium,Singapore,212357.81
2023,Software Architect,Lead,Medium,Germany,192196.92
2023,Software Architect,Lead,Medium,Finland,167553.73
2023,Software Architect,Lead,Large,United States,216859.75
2023,Software Architect,Lead,Large,Australia,189364.44
2023,Software Architect,Lead,Large,Netherlands,171525.67
2023,Software Architect,Lead,Large,United Kingdom,179111.72
2023,Software Architect,Lead,Large,Canada,178868.64
2023,Software Architect,Lead,Large,Italy,165118.94
2023,Software Architect,Lead,Large,Singapore,194353.16
2023,Software Architect,Lead,Large,Germany,173317.88
2023,Software Architect,Lead,Large,Finland,149549.08
2023,Software Architect,Lead,Enterprise,United States,228855.39
2023,Software Architect,Lead,Enterprise,Australia,202828.75
2023,Software Architect,Lead,Enterprise,Netherlands,183161.31
2023,Software Architect,Lead,Enterprise,United Kingdom,187236.06
2023,Software Architect,Lead,Enterprise,Canada,190276.27
2023,Software Architect,Lead,Enterprise,Italy,175847.78
2023,Software Architect,Lead,Enterprise,Singapore,205988.8
2023,Software Architect,Lead,Enterprise,Germany,184953.52
2023,Software Architect,Lead,Enterprise,Finland,161184.72
2023,Database Engineer,Entry,Small,United States,93478.06
2023,Database Engineer,Entry,Small,Australia,72458.695
2023,Database Engineer,Entry,Small,Netherlands,52742.316
2023,Database Engineer,Entry,Small,United Kingdom,54443.375
2023,Database Engineer,Entry,Small,Canada,67621.95
2023,Database Engineer,Entry,Small,Italy,42961.01
2023,Database Engineer,Entry,Small,Singapore,63499.055
2023,Database Engineer,Entry,Small,Germany,50439.164
2023,Database Engineer,Entry,Small,Finland,33416.992
2023,Database Engineer,Entry,Medium,United States,94968.58
2023,Database Engineer,Entry,Medium,Australia,76536.375
2023,Database Engineer,Entry,Medium,Netherlands,54322.51
2023,Database Engineer,Entry,Medium,United Kingdom,56975.402
2023,Database Engineer,Entry,Medium,Canada,75017.15
2023,Database Engineer,Entry,Medium,Italy,45493.03
2023,Database Engineer,Entry,Medium,Singapore,65484.56
2023,Database Engineer,Entry,Medium,Germany,57059.33
2023,Database Engineer,Entry,Medium,Finland,35949.01
2023,Database Engineer,Entry,Large,United States,94261.58
2023,Database Engineer,Entry,Large,Australia,72714.27
2023,Database Engineer,Entry,Large,Netherlands,53789.836
2023,Database Engineer,Entry,Large,United Kingdom,59864.992
2023,Database Engineer,Entry,Large,Canada,69532.266
2023,Database Engineer,Entry,Large,Italy,45778.113
2023,Database Engineer,Entry,Large,Singapore,65409.41
2023,Database Engineer,Entry,Large,Germany,55687.363
2023,Database Engineer,Entry,Large,Finland,35327.31
2023,Database Engineer,Entry,Enterprise,United States,94505.67
2023,Database Engineer,Entry,Enterprise,Australia,74613.1
2023,Database Engineer,Entry,Enterprise,Netherlands,54033.926
2023,Database Engineer,Entry,Enterprise,United Kingdom,56597.78
2023,Database Engineer,Entry,Enterprise,Canada,69776.36
2023,Database Engineer,Entry,Enterprise,Italy,45115.418
2023,Database Engineer,Entry,Enterprise,Singapore,65653.5
2023,Database Engineer,Entry,Enterprise,Germany,55931.453
2023,Database Engineer,Entry,Enterprise,Finland,35571.4
2023,Database Engineer,Mid,Small,United States,118588.63
2023,Database Engineer,Mid,Small,Australia,88734.78
2023,Database Engineer,Mid,Small,Netherlands,66009.71
2023,Database Engineer,Mid,Small,United Kingdom,71115.32
2023,Database Engineer,Mid,Small,Canada,87194.46
2023,Database Engineer,Mid,Small,Italy,61192.098
2023,Database Engineer,Mid,Small,Singapore,76154.445
2023,Database Engineer,Mid,Small,Germany,64528.3
2023,Database Engineer,Mid,Small,Finland,46299.2
2023,Database Engineer,Mid,Medium,United States,120899.164
2023,Database Engineer,Mid,Medium,Australia,93999.27
2023,Database Engineer,Mid,Medium,Netherlands,68110.516
2023,Database Engineer,Mid,Medium,United Kingdom,74167.95
2023,Database Engineer,Mid,Medium,Canada,96663.19
2023,Database Engineer,Mid,Medium,Italy,64244.77
2023,Database Engineer,Mid,Medium,Singapore,79115.875
2023,Database Engineer,Mid,Medium,Germany,71669.12
2023,Database Engineer,Mid,Medium,Finland,49351.81
2023,Database Engineer,Mid,Large,United States,119372.15
2023,Database Engineer,Mid,Large,Australia,88990.36
2023,Database Engineer,Mid,Large,Netherlands,67057.23
2023,Database Engineer,Mid,Large,United Kingdom,76536.94
2023,Database Engineer,Mid,Large,Canada,89104.77
2023,Database Engineer,Mid,Large,Italy,63102.402
2023,Database Engineer,Mid,Large,Singapore,78064.76
2023,Database Engineer,Mid,Large,Germany,69776.53
2023,Database Engineer,Mid,Large,Finland,48209.516
2023,Database Engineer,Mid,Enterprise,United States,119616.24
2023,Database Engineer,Mid,Enterprise,Australia,90889.19
2023,Database Engineer,Mid,Enterprise,Netherlands,67301.32
2023,Database Engineer,Mid,Enterprise,United Kingdom,73269.73
2023,Database Engineer,Mid,Enterprise,Canada,89348.87
2023,Database Engineer,Mid,Enterprise,Italy,63346.5
2023,Database Engineer,Mid,Enterprise,Singapore,78308.85
2023,Database Engineer,Mid,Enterprise,Germany,70020.625
2023,Database Engineer,Mid,Enterprise,Finland,48453.605
2023,Database Engineer,Senior,Small,United States,154652.11
2023,Database Engineer,Senior,Small,Australia,116603.12
2023,Database Engineer,Senior,Small,Netherlands,94939.94
2023,Database Engineer,Senior,Small,United Kingdom,100875.92
2023,Database Engineer,Senior,Small,Canada,122014.2
2023,Database Engineer,Senior,Small,Italy,84509.43
2023,Database Engineer,Senior,Small,Singapore,112281.164
2023,Database Engineer,Senior,Small,Germany,94728.06
2023,Database Engineer,Senior,Small,Finland,74458.5
2023,Database Engineer,Senior,Medium,United States,159391.97
2023,Database Engineer,Senior,Medium,Australia,121655.17
2023,Database Engineer,Senior,Medium,Netherlands,97494.51
2023,Database Engineer,Senior,Medium,United Kingdom,104382.32
2023,Database Engineer,Senior,Medium,Canada,131307.53
2023,Database Engineer,Senior,Medium,Italy,88015.83
2023,Database Engineer,Senior,Medium,Singapore,115787.56
2023,Database Engineer,Senior,Medium,Germany,102678.766
2023,Database Engineer,Senior,Medium,Finland,77964.9
2023,Database Engineer,Senior,Large,United States,160339.45
2023,Database Engineer,Senior,Large,Australia,120009.84
2023,Database Engineer,Senior,Large,Netherlands,99312.55
2023,Database Engineer,Senior,Large,United Kingdom,108777.14
2023,Database Engineer,Senior,Large,Canada,127249.62
2023,Database Engineer,Senior,Large,Italy,90651.62
2023,Database Engineer,Senior,Large,Singapore,117516.57
2023,Database Engineer,Senior,Large,Germany,103301.35
2023,Database Engineer,Senior,Large,Finland,79693.91
2023,Database Engineer,Senior,Enterprise,United States,157726.64
2023,Database Engineer,Senior,Enterprise,Australia,119677.62
2023,Database Engineer,Senior,Enterprise,Netherlands,97151.64
2023,Database Engineer,Senior,Enterprise,United Kingdom,103950.42
2023,Database Engineer,Senior,Enterprise,Canada,125088.7
2023,Database Engineer,Senior,Enterprise,Italy,87583.93
2023,Database Engineer,Senior,Enterprise,Singapore,115355.664
2023,Database Engineer,Senior,Enterprise,Germany,101140.445
2023,Database Engineer,Senior,Enterprise,Finland,77533.0
2023,Database Engineer,Lead,Small,United States,178651.73
2023,Database Engineer,Lead,Small,Australia,153715.61
2023,Database Engineer,Lead,Small,Netherlands,132907.69
2023,Database Engineer,Lead,Small,United Kingdom,135718.88
2023,Database Engineer,Lead,Small,Canada,143304.95
2023,Database Engineer,Lead,Small,Italy,124731.43
2023,Database Engineer,Lead,Small,Singapore,154652.53
2023,Database Engineer,Lead,Small,Germany,130499.26
2023,Database Engineer,Lead,Small,Finland,110692.375
2023,Database Engineer,Lead,Medium,United States,179274.45
2023,Database Engineer,Lead,Medium,Australia,157648.81
2023,Database Engineer,Lead,Medium,Netherlands,134542.2
2023,Database Engineer,Lead,Medium,United Kingdom,138305.23
2023,Database Engineer,Lead,Medium,Canada,150513.66
2023,Database Engineer,Lead,Medium,Italy,127317.734
2023,Database Engineer,Lead,Medium,Singapore,157238.89
2023,Database Engineer,Lead,Medium,Germany,137297.83
2023,Database Engineer,Lead,Medium,Finland,113278.68
2023,Database Engineer,Lead,Large,United States,178560.72
2023,Database Engineer,Lead,Large,Australia,153797.28
2023,Database Engineer,Lead,Large,Netherlands,133955.22
2023,Database Engineer,Lead,Large,United Kingdom,141140.52
2023,Database Engineer,Lead,Large,Canada,145215.3
2023,Database Engineer,Lead,Large,Italy,127548.51
2023,Database Engineer,Lead,Large,Singapore,156562.88
2023,Database Engineer,Lead,Large,Germany,135747.42
2023,Database Engineer,Lead,Large,Finland,112602.69
2023,Database Engineer,Lead,Enterprise,United States,179164.81
2023,Database Engineer,Lead,Enterprise,Australia,155870.05
2023,Database Engineer,Lead,Enterprise,Netherlands,134199.31
2023,Database Engineer,Lead,Enterprise,United Kingdom,137873.31
2023,Database Engineer,Lead,Enterprise,Canada,145459.39
2023,Database Engineer,Lead,Enterprise,Italy,126885.82
2023,Database Engineer,Lead,Enterprise,Singapore,156806.97
2023,Database Engineer,Lead,Enterprise,Germany,135991.52
2023,Database Engineer,Lead,Enterprise,Finland,112846.78
2023,Data Scientist,Entry,Small,United States,110534.414
2023,Data Scientist,Entry,Small,Australia,89087.11
2023,Data Scientist,Entry,Small,Netherlands,65683.14
2023,Data Scientist,Entry,Small,United Kingdom,71461.73
2023,Data Scientist,Entry,Small,Canada,85000.91
2023,Data Scientist,Entry,Small,Italy,62482.645
2023,Data Scientist,Entry,Small,Singapore,81216.555
2023,Data Scientist,Entry,Small,Germany,68291.5
2023,Data Scientist,Entry,Small,Finland,47865.37
2023,Data Scientist,Entry,Medium,United States,112576.94
2023,Data Scientist,Entry,Medium,Australia,93716.8
2023,Data Scientist,Entry,Medium,Netherlands,67815.34
2023,Data Scientist,Entry,Medium,United Kingdom,74545.76
2023,Data Scientist,Entry,Medium,Canada,95113.016
2023,Data Scientist,Entry,Medium,Italy,65566.7
2023,Data Scientist,Entry,Medium,Singapore,83754.02
2023,Data Scientist,Entry,Medium,Germany,72060.38
2023,Data Scientist,Entry,Medium,Finland,50949.4
2023,Data Scientist,Entry,Large,United States,111665.414
2023,Data Scientist,Entry,Large,Australia,89690.17
2023,Data Scientist,Entry,Large,Netherlands,67078.14
2023,Data Scientist,Entry,Large,United Kingdom,77230.83
2023,Data Scientist,Entry,Large,Canada,87258.7
2023,Data Scientist,Entry,Large,Italy,64740.46
2023,Data Scientist,Entry,Large,Singapore,83474.35
2023,Data Scientist,Entry,Large,Germany,70888.4
2023,Data Scientist,Entry,Large,Finland,50123.168
2023,Data Scientist,Entry,Enterprise,United States,111665.414
2023,Data Scientist,Entry,Enterprise,Australia,91344.91
2023,Data Scientist,Entry,Enterprise,Netherlands,67078.14
2023,Data Scientist,Entry,Enterprise,United Kingdom,73719.52
2023,Data Scientist,Entry,Enterprise,Canada,87258.7
2023,Data Scientist,Entry,Enterprise,Italy,64740.46
2023,Data Scientist,Entry,Enterprise,Singapore,83474.35
2023,Data Scientist,Entry,Enterprise,Germany,70888.4
2023,Data Scientist,Entry,Enterprise,Finland,50123.168
2023,Data Scientist,Mid,Small,United States,142976.28
2023,Data Scientist,Mid,Small,Australia,109201.43
2023,Data Scientist,Mid,Small,Netherlands,83866.7
2023,Data Scientist,Mid,Small,United Kingdom,92145.32
2023,Data Scientist,Mid,Small,Canada,107079.51
2023,Data Scientist,Mid,Small,Italy,84317.43
2023,Data Scientist,Mid,Small,Singapore,99071.53
2023,Data Scientist,Mid,Small,Germany,87808.39
2023,Data Scientist,Mid,Small,Finland,63905.523
2023,Data Scientist,Mid,Medium,United States,145838.83
2023,Data Scientist,Mid,Medium,Australia,115017.93
2023,Data Scientist,Mid,Medium,Netherlands,86519.516
2023,Data Scientist,Mid,Medium,United Kingdom,95749.96
2023,Data Scientist,Mid,Medium,Canada,117100.24
2023,Data Scientist,Mid,Medium,Italy,87922.07
2023,Data Scientist,Mid,Medium,Singapore,102584.97
2023,Data Scientist,Mid,Medium,Germany,92097.88
2023,Data Scientist,Mid,Medium,Finland,67510.19
2023,Data Scientist,Mid,Large,United States,144107.3
2023,Data Scientist,Mid,Large,Australia,109804.49
2023,Data Scientist,Mid,Large,Netherlands,85261.7
2023,Data Scientist,Mid,Large,United Kingdom,97914.42
2023,Data Scientist,Mid,Large,Canada,109337.305
2023,Data Scientist,Mid,Large,Italy,84727.27
2023,Data Scientist,Mid,Large,Singapore,101329.33
2023,Data Scientist,Mid,Large,Germany,90405.29
2023,Data Scientist,Mid,Large,Finland,66163.34
2023,Data Scientist,Mid,Enterprise,United States,144107.3
2023,Data Scientist,Mid,Enterprise,Australia,111459.23
2023,Data Scientist,Mid,Enterprise,Netherlands,85261.7
2023,Data Scientist,Mid,Enterprise,United Kingdom,94403.12
2023,Data Scientist,Mid,Enterprise,Canada,109337.305
2023,Data Scientist,Mid,Enterprise,Italy,86575.23
2023,Data Scientist,Mid,Enterprise,Singapore,101329.33
2023,Data Scientist,Mid,Enterprise,Germany,90405.29
2023,Data Scientist,Mid,Enterprise,Finland,66163.34
2023,Data Scientist,Senior,Small,United States,173214.97
2023,Data Scientist,Senior,Small,Australia,135293.23
2023,Data Scientist,Senior,Small,Netherlands,110801.055
2023,Data Scientist,Senior,Small,United Kingdom,119956.03
2023,Data Scientist,Senior,Small,Canada,139862.67
2023,Data Scientist,Senior,Small,Italy,110380.54
2023,Data Scientist,Senior,Small,Singapore,132090.86
2023,Data Scientist,Senior,Small,Germany,114482.24
2023,Data Scientist,Senior,Small,Finland,90968.73
2023,Data Scientist,Senior,Medium,United States,178506.81
2023,Data Scientist,Senior,Medium,Australia,140897.3
2023,Data Scientist,Senior,Medium,Netherlands,113907.63
2023,Data Scientist,Senior,Medium,United Kingdom,124014.44
2023,Data Scientist,Senior,Medium,Canada,149708.16
2023,Data Scientist,Senior,Medium,Italy,114438.945
2023,Data Scientist,Senior,Medium,Singapore,136149.3
2023,Data Scientist,Senior,Medium,Germany,119581.66
2023,Data Scientist,Senior,Medium,Finland,95027.13
2023,Data Scientist,Senior,Large,United States,177603.56
2023,Data Scientist,Senior,Large,Australia,136642.48
2023,Data Scientist,Senior,Large,Netherlands,113116.15
2023,Data Scientist,Senior,Large,United Kingdom,125799.74
2023,Data Scientist,Senior,Large,Canada,143040.6
2023,Data Scientist,Senior,Large,Italy,111710.48
2023,Data Scientist,Senior,Large,Singapore,135268.78
2023,Data Scientist,Senior,Large,Germany,117999.234
2023,Data Scientist,Senior,Large,Finland,94146.62
2023,Data Scientist,Senior,Enterprise,United States,176392.89
2023,Data Scientist,Senior,Enterprise,Australia,138471.16
2023,Data Scientist,Senior,Enterprise,Netherlands,113116.15
2023,Data Scientist,Senior,Enterprise,United Kingdom,123133.92
2023,Data Scientist,Senior,Enterprise,Canada,143040.6
2023,Data Scientist,Senior,Enterprise,Italy,113558.43
2023,Data Scientist,Senior,Enterprise,Singapore,135268.78
2023,Data Scientist,Senior,Enterprise,Germany,117999.234
2023,Data Scientist,Senior,Enterprise,Finland,94146.62
2023,Data Scientist,Lead,Small,United States,196442.81
2023,Data Scientist,Lead,Small,Australia,171058.0
2023,Data Scientist,Lead,Small,Netherlands,146562.36
2023,Data Scientist,Lead,Small,United Kingdom,153179.83
2023,Data Scientist,Lead,Small,Canada,158485.69
2023,Data Scientist,Lead,Small,Italy,145270.45
2023,Data Scientist,Lead,Small,Singapore,172471.6
2023,Data Scientist,Lead,Small,Germany,148781.62
2023,Data Scientist,Lead,Small,Finland,126087.445
2023,Data Scientist,Lead,Medium,United States,197617.52
2023,Data Scientist,Lead,Medium,Australia,175543.19
2023,Data Scientist,Lead,Medium,Netherlands,148748.86
2023,Data Scientist,Lead,Medium,United Kingdom,156318.17
2023,Data Scientist,Lead,Medium,Canada,166246.38
2023,Data Scientist,Lead,Medium,Italy,148408.8
2023,Data Scientist,Lead,Medium,Singapore,175609.94
2023,Data Scientist,Lead,Medium,Germany,152728.94
2023,Data Scientist,Lead,Medium,Finland,129225.805
2023,Data Scientist,Lead,Large,United States,196699.28
2023,Data Scientist,Lead,Large,Australia,171487.16
2023,Data Scientist,Lead,Large,Netherlands,147957.38
2023,Data Scientist,Lead,Large,United Kingdom,158948.95
2023,Data Scientist,Lead,Large,Canada,160743.52
2023,Data Scientist,Lead,Large,Italy,145680.33
2023,Data Scientist,Lead,Large,Singapore,174729.42
2023,Data Scientist,Lead,Large,Germany,151378.55
2023,Data Scientist,Lead,Large,Finland,128345.266
2023,Data Scientist,Lead,Enterprise,United States,197059.28
2023,Data Scientist,Lead,Enterprise,Australia,173315.83
2023,Data Scientist,Lead,Enterprise,Netherlands,147957.38
2023,Data Scientist,Lead,Enterprise,United Kingdom,155437.66
2023,Data Scientist,Lead,Enterprise,Canada,160743.52
2023,Data Scientist,Lead,Enterprise,Italy,147528.28
2023,Data Scientist,Lead,Enterprise,Singapore,174729.42
2023,Data Scientist,Lead,Enterprise,Germany,151378.55
2023,Data Scientist,Lead,Enterprise,Finland,128345.266
2023,Data Engineer,Entry,Small,United States,100599.05
2023,Data Engineer,Entry,Small,Australia,84613.58
2023,Data Engineer,Entry,Small,Netherlands,56310.836
2023,Data Engineer,Entry,Small,United Kingdom,65563.32
2023,Data Engineer,Entry,Small,Canada,71228.19
2023,Data Engineer,Entry,Small,Italy,46932.914
2023,Data Engineer,Entry,Small,Singapore,61890.734
2023,Data Engineer,Entry,Small,Germany,56881.8
2023,Data Engineer,Entry,Small,Finland,43371.656
2023,Data Engineer,Entry,Medium,United States,107965.805
2023,Data Engineer,Entry,Medium,Australia,93999.89
2023,Data Engineer,Entry,Medium,Netherlands,62906.02
2023,Data Engineer,Entry,Medium,United Kingdom,69298.18
2023,Data Engineer,Entry,Medium,Canada,94230.3
2023,Data Engineer,Entry,Medium,Italy,53037.48
2023,Data Engineer,Entry,Medium,Singapore,68891.234
2023,Data Engineer,Entry,Medium,Germany,68517.05
2023,Data Engineer,Entry,Medium,Finland,50918.684
2023,Data Engineer,Entry,Large,United States,109551.88
2023,Data Engineer,Entry,Large,Australia,88330.1
2023,Data Engineer,Entry,Large,Netherlands,61501.46
2023,Data Engineer,Entry,Large,United Kingdom,73075.89
2023,Data Engineer,Entry,Large,Canada,82169.516
2023,Data Engineer,Entry,Large,Italy,53893.12
2023,Data Engineer,Entry,Large,Singapore,67944.21
2023,Data Engineer,Entry,Large,Germany,66273.19
2023,Data Engineer,Entry,Large,Finland,49425.086
2023,Data Engineer,Entry,Enterprise,United States,106168.48
2023,Data Engineer,Entry,Enterprise,Australia,89500.84
2023,Data Engineer,Entry,Enterprise,Netherlands,61017.46
2023,Data Engineer,Entry,Enterprise,United Kingdom,69080.57
2023,Data Engineer,Entry,Enterprise,Canada,81239.94
2023,Data Engineer,Entry,Enterprise,Italy,52502.336
2023,Data Engineer,Entry,Enterprise,Singapore,67460.21
2023,Data Engineer,Entry,Enterprise,Germany,65789.17
2023,Data Engineer,Entry,Enterprise,Finland,48941.086
2023,Data Engineer,Mid,Small,United States,126880.734
2023,Data Engineer,Mid,Small,Australia,98251.19
2023,Data Engineer,Mid,Small,Netherlands,68381.96
2023,Data Engineer,Mid,Small,United Kingdom,82402.516
2023,Data Engineer,Mid,Small,Canada,92677.22
2023,Data Engineer,Mid,Small,Italy,63967.754
2023,Data Engineer,Mid,Small,Singapore,73349.88
2023,Data Engineer,Mid,Small,Germany,71713.8
2023,Data Engineer,Mid,Small,Finland,52567.246
2023,Data Engineer,Mid,Medium,United States,140903.25
2023,Data Engineer,Mid,Medium,Australia,115208.0
2023,Data Engineer,Mid,Medium,Netherlands,81881.445
2023,Data Engineer,Mid,Medium,United Kingdom,90652.95
2023,Data Engineer,Mid,Medium,Canada,126075.234
2023,Data Engineer,Mid,Medium,Italy,76976.66
2023,Data Engineer,Mid,Medium,Singapore,87709.99
2023,Data Engineer,Mid,Medium,Germany,88314.17
2023,Data Engineer,Mid,Medium,Finland,67018.59
2023,Data Engineer,Mid,Large,United States,140064.44
2023,Data Engineer,Mid,Large,Australia,105860.65
2023,Data Engineer,Mid,Large,Netherlands,77803.414
2023,Data Engineer,Mid,Large,United Kingdom,92186.04
2023,Data Engineer,Mid,Large,Canada,107849.375
2023,Data Engineer,Mid,Large,Italy,74252.03
2023,Data Engineer,Mid,Large,Singapore,83634.13
2023,Data Engineer,Mid,Large,Germany,83396.84
2023,Data Engineer,Mid,Large,Finland,62851.508
2023,Data Engineer,Mid,Enterprise,United States,137992.44
2023,Data Engineer,Mid,Enterprise,Australia,108680.7
2023,Data Engineer,Mid,Enterprise,Netherlands,78630.84
2023,Data Engineer,Mid,Enterprise,United Kingdom,89502.164
2023,Data Engineer,Mid,Enterprise,Canada,108231.22
2023,Data Engineer,Mid,Enterprise,Italy,75079.46
2023,Data Engineer,Mid,Enterprise,Singapore,84461.56
2023,Data Engineer,Mid,Enterprise,Germany,84224.27
2023,Data Engineer,Mid,Enterprise,Finland,63678.945
2023,Data Engineer,Senior,Small,United States,154479.92
2023,Data Engineer,Senior,Small,Australia,123916.42
2023,Data Engineer,Senior,Small,Netherlands,91729.74
2023,Data Engineer,Senior,Small,United Kingdom,106787.445
2023,Data Engineer,Senior,Small,Canada,119840.055
2023,Data Engineer,Senior,Small,Italy,81751.19
2023,Data Engineer,Senior,Small,Singapore,98330.12
2023,Data Engineer,Senior,Small,Germany,95735.53
2023,Data Engineer,Senior,Small,Finland,73585.84
2023,Data Engineer,Senior,Medium,United States,168898.0
2023,Data Engineer,Senior,Medium,Australia,139753.72
2023,Data Engineer,Senior,Medium,Netherlands,104776.06
2023,Data Engineer,Senior,Medium,United Kingdom,114266.71
2023,Data Engineer,Senior,Medium,Canada,150217.03
2023,Data Engineer,Senior,Medium,Italy,94306.9
2023,Data Engineer,Senior,Medium,Singapore,112328.266
2023,Data Engineer,Senior,Medium,Germany,112238.9
2023,Data Engineer,Senior,Medium,Finland,87583.99
2023,Data Engineer,Senior,Large,United States,168128.72
2023,Data Engineer,Senior,Large,Australia,131702.84
2023,Data Engineer,Senior,Large,Netherlands,101164.36
2023,Data Engineer,Senior,Large,United Kingdom,115420.64
2023,Data Engineer,Senior,Large,Canada,135025.22
2023,Data Engineer,Senior,Large,Italy,92955.39
2023,Data Engineer,Senior,Large,Singapore,108627.54
2023,Data Engineer,Senior,Large,Germany,107431.74
2023,Data Engineer,Senior,Large,Finland,83883.266
2023,Data Engineer,Senior,Enterprise,United States,165604.8
2023,Data Engineer,Senior,Enterprise,Australia,134358.95
2023,Data Engineer,Senior,Enterprise,Netherlands,101991.79
2023,Data Engineer,Senior,Enterprise,United Kingdom,113582.25
2023,Data Engineer,Senior,Enterprise,Canada,135407.06
2023,Data Engineer,Senior,Enterprise,Italy,92876.03
2023,Data Engineer,Senior,Enterprise,Singapore,109454.96
2023,Data Engineer,Senior,Enterprise,Germany,108259.17
2023,Data Engineer,Senior,Enterprise,Finland,84710.69
2023,Data Engineer,Lead,Small,United States,176026.9
2023,Data Engineer,Lead,Small,Australia,159531.42
2023,Data Engineer,Lead,Small,Netherlands,128937.48
2023,Data Engineer,Lead,Small,United Kingdom,142009.8
2023,Data Engineer,Lead,Small,Canada,139869.8
2023,Data Engineer,Lead,Small,Italy,121164.516
2023,Data Engineer,Lead,Small,Singapore,144256.92
2023,Data Engineer,Lead,Small,Germany,131342.14
2023,Data Engineer,Lead,Small,Finland,110617.9
2023,Data Engineer,Lead,Medium,United States,188361.58
2023,Data Engineer,Lead,Medium,Australia,175156.95
2023,Data Engineer,Lead,Medium,Netherlands,141970.62
2023,Data Engineer,Lead,Medium,United Kingdom,149475.97
2023,Data Engineer,Lead,Medium,Canada,169069.08
2023,Data Engineer,Lead,Medium,Italy,133707.06
2023,Data Engineer,Lead,Medium,Singapore,158241.97
2023,Data Engineer,Lead,Medium,Germany,147600.36
2023,Data Engineer,Lead,Medium,Finland,124602.92
2023,Data Engineer,Lead,Large,United States,188336.06
2023,Data Engineer,Lead,Large,Australia,167304.88
2023,Data Engineer,Lead,Large,Netherlands,138358.89
2023,Data Engineer,Lead,Large,United Kingdom,151475.34
2023,Data Engineer,Lead,Large,Canada,155041.97
2023,Data Engineer,Lead,Large,Italy,132355.53
2023,Data Engineer,Lead,Large,Singapore,154541.2
2023,Data Engineer,Lead,Large,Germany,143025.2
2023,Data Engineer,Lead,Large,Finland,120902.195
2023,Data Engineer,Lead,Enterprise,United States,186624.06
2023,Data Engineer,Lead,Enterprise,Australia,169960.98
2023,Data Engineer,Lead,Enterprise,Netherlands,139186.33
2023,Data Engineer,Lead,Enterprise,United Kingdom,148791.48
2023,Data Engineer,Lead,Enterprise,Canada,155423.81
2023,Data Engineer,Lead,Enterprise,Italy,132276.17
2023,Data Engineer,Lead,Enterprise,Singapore,155368.64
